sample_id,signal,target_role,universe,validation,split_id,algorithm,comparison_type,threshold_delta_r2,p_delta_r2_gt_threshold
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.02,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.0195,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.019,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.0185,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.018,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.017499999999999998,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.016999999999999998,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.016499999999999997,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.015999999999999997,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.015499999999999996,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.014999999999999996,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.014499999999999996,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.013999999999999995,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.013499999999999995,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.012999999999999994,1.0
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.012499999999999994,1.0
